4622,1,1,486,Algeciras,Cadiz
4623,0,0,487,Cadiz,Real Madrid B
4624,2,1,487,Almeria (A.D.),Valladolid
4625,1,1,487,Castellon,Granada
4626,1,2,487,Ferrol,Barakaldo
4627,5,1,487,Betis,Sabadell
4628,1,0,487,Terrassa,Alaves
4629,4,0,487,Osasuna,Dptivo. Coruna
4630,1,0,487,Jaen,Elche
4631,1,0,487,Malaga (C.D.),Murcia
4632,4,2,487,Getafe,Algeciras
4633,1,0,488,Valladolid,Real Madrid B
4634,3,1,488,Granada,Almeria (A.D.)
4635,0,0,488,Barakaldo,Castellon
4636,3,0,488,Sabadell,Ferrol
4637,5,2,488,Alaves,Betis
4638,1,0,488,Dptivo. Coruna,Terrassa
4639,3,0,488,Elche,Osasuna
4640,1,1,488,Murcia,Jaen
4641,1,0,488,Algeciras,Malaga (C.D.)
4642,4,1,488,Getafe,Cadiz
4643,0,0,489,Cadiz,Valladolid
4644,0,0,489,Real Madrid B,Granada
4645,2,0,489,Almeria (A.D.),Barakaldo
4646,0,0,489,Castellon,Sabadell
4647,1,0,489,Ferrol,Alaves
4648,2,1,489,Betis,Dptivo. Coruna
4649,0,2,489,Terrassa,Elche
4650,0,1,489,Osasuna,Murcia
4651,1,0,489,Jaen,Algeciras
4652,2,0,489,Malaga (C.D.),Getafe
4653,2,0,490,Granada,Valladolid
4654,1,1,490,Barakaldo,Real Madrid B
4655,2,1,490,Sabadell,Almeria (A.D.)
4656,1,1,490,Alaves,Castellon
4657,2,1,490,Dptivo. Coruna,Ferrol
4658,0,0,490,Elche,Betis
4659,2,0,490,Murcia,Terrassa
4660,2,2,490,Algeciras,Osasuna
4661,2,0,490,Getafe,Jaen
4662,2,0,490,Malaga (C.D.),Cadiz
4663,0,0,491,Cadiz,Granada
4664,2,0,491,Valladolid,Barakaldo
4665,3,1,491,Real Madrid B,Sabadell
4666,3,1,491,Almeria (A.D.),Alaves
4667,2,0,491,Castellon,Dptivo. Coruna
4668,1,1,491,Ferrol,Elche
4669,3,0,491,Betis,Murcia
4670,0,0,491,Terrassa,Algeciras
4671,2,1,491,Osasuna,Getafe
4672,0,0,491,Jaen,Malaga (C.D.)
4673,3,1,492,Barakaldo,Granada
4674,1,1,492,Sabadell,Valladolid
4675,1,0,492,Alaves,Real Madrid B
4676,0,0,492,Dptivo. Coruna,Almeria (A.D.)
4677,2,0,492,Elche,Castellon
4678,0,0,492,Murcia,Ferrol
4679,0,0,492,Algeciras,Betis
4680,2,0,492,Getafe,Terrassa
4681,1,0,492,Malaga (C.D.),Osasuna
4682,2,3,492,Jaen,Cadiz
4683,5,4,493,Cadiz,Barakaldo
4684,3,1,493,Granada,Sabadell
4685,1,0,493,Valladolid,Alaves
4686,1,0,493,Real Madrid B,Dptivo. Coruna
4687,2,0,493,Almeria (A.D.),Elche
4688,3,1,493,Castellon,Murcia
4689,0,0,493,Ferrol,Algeciras
4690,2,2,493,Betis,Getafe
4691,2,2,493,Terrassa,Malaga (C.D.)
4692,4,2,493,Osasuna,Jaen
4693,2,0,494,Sabadell,Barakaldo
4694,1,0,494,Alaves,Granada
4695,2,0,494,Dptivo. Coruna,Valladolid
4696,2,1,494,Elche,Real Madrid B
4697,1,4,494,Murcia,Almeria (A.D.)
4698,1,1,494,Algeciras,Castellon
4699,5,0,494,Getafe,Ferrol
4700,3,0,494,Malaga (C.D.),Betis
4701,1,1,494,Jaen,Terrassa
4702,2,0,494,Osasuna,Cadiz
4703,3,1,495,Cadiz,Sabadell
4704,0,0,495,Barakaldo,Alaves
4705,1,1,495,Granada,Dptivo. Coruna
4706,0,1,495,Valladolid,Elche
4707,4,0,495,Real Madrid B,Murcia
4708,2,1,495,Almeria (A.D.),Algeciras
4709,1,3,495,Castellon,Getafe
4710,0,1,495,Ferrol,Malaga (C.D.)
4711,1,0,495,Betis,Jaen
4712,2,4,495,Terrassa,Osasuna
4713,2,1,496,Alaves,Sabadell
4714,1,0,496,Dptivo. Coruna,Barakaldo
4715,0,0,496,Elche,Granada
4716,4,2,496,Murcia,Valladolid
4717,3,0,496,Algeciras,Real Madrid B
4718,1,0,496,Getafe,Almeria (A.D.)
4719,2,0,496,Malaga (C.D.),Castellon
4720,3,0,496,Jaen,Ferrol
4721,3,1,496,Osasuna,Betis
4722,0,1,496,Terrassa,Cadiz
4723,1,1,497,Cadiz,Alaves
4724,0,1,497,Sabadell,Dptivo. Coruna
4725,0,0,497,Barakaldo,Elche
4726,3,0,497,Granada,Murcia
4727,2,0,497,Valladolid,Algeciras
4728,1,0,497,Real Madrid B,Getafe
4729,3,0,497,Almeria (A.D.),Malaga (C.D.)
4730,4,2,497,Castellon,Jaen
4731,1,0,497,Ferrol,Osasuna
4732,1,2,497,Betis,Terrassa
4733,1,1,498,Dptivo. Coruna,Alaves
4734,3,1,498,Elche,Sabadell
4735,2,1,498,Murcia,Barakaldo
4736,1,0,498,Algeciras,Granada
4737,2,1,498,Getafe,Valladolid
4738,2,1,498,Malaga (C.D.),Real Madrid B
4739,2,2,498,Jaen,Almeria (A.D.)
4740,1,1,498,Osasuna,Castellon
4741,6,1,498,Terrassa,Ferrol
4742,0,0,498,Betis,Cadiz
4743,1,0,499,Cadiz,Dptivo. Coruna
4744,0,0,499,Alaves,Elche
4745,3,1,499,Sabadell,Murcia
4746,1,0,499,Barakaldo,Algeciras
4747,5,0,499,Granada,Getafe
4748,2,0,499,Valladolid,Malaga (C.D.)
4749,1,1,499,Real Madrid B,Jaen
4750,3,0,499,Almeria (A.D.),Osasuna
4751,3,0,499,Castellon,Terrassa
4752,0,2,499,Ferrol,Betis
4753,0,1,500,Elche,Dptivo. Coruna
4754,2,2,500,Murcia,Alaves
4755,0,2,500,Algeciras,Sabadell
4756,3,0,500,Getafe,Barakaldo
4757,2,0,500,Malaga (C.D.),Granada
4758,3,1,500,Jaen,Valladolid
4759,1,0,500,Osasuna,Real Madrid B
4760,1,3,500,Terrassa,Almeria (A.D.)
4761,2,1,500,Betis,Castellon
4762,0,4,500,Ferrol,Cadiz
4763,2,1,501,Cadiz,Elche
4764,0,0,501,Dptivo. Coruna,Murcia
4765,2,0,501,Alaves,Algeciras
4766,4,2,501,Sabadell,Getafe
4767,0,1,501,Barakaldo,Malaga (C.D.)
4768,0,0,501,Granada,Jaen
4769,0,0,501,Valladolid,Osasuna
4770,2,0,501,Real Madrid B,Terrassa
4771,2,1,501,Almeria (A.D.),Betis
4772,3,0,501,Castellon,Ferrol
4773,1,1,502,Murcia,Elche
4774,2,1,502,Algeciras,Dptivo. Coruna
4775,2,1,502,Getafe,Alaves
4776,1,1,502,Malaga (C.D.),Sabadell
4777,3,0,502,Jaen,Barakaldo
4778,2,0,502,Osasuna,Granada
4779,2,5,502,Terrassa,Valladolid
4780,5,0,502,Betis,Real Madrid B
4781,0,2,502,Ferrol,Almeria (A.D.)
4782,3,2,502,Castellon,Cadiz
4783,2,1,503,Murcia,Cadiz
4784,5,1,503,Elche,Algeciras
4785,3,0,503,Dptivo. Coruna,Getafe
4786,2,0,503,Alaves,Malaga (C.D.)
4787,4,0,503,Sabadell,Jaen
4788,3,0,503,Barakaldo,Osasuna
4789,1,1,503,Granada,Terrassa
4790,1,0,503,Valladolid,Betis
4791,7,0,503,Real Madrid B,Ferrol
4792,3,0,503,Almeria (A.D.),Castellon
4793,0,1,504,Algeciras,Murcia
4794,1,1,504,Getafe,Elche
4795,3,0,504,Malaga (C.D.),Dptivo. Coruna
4796,1,0,504,Jaen,Alaves
4797,1,1,504,Osasuna,Sabadell
4798,1,1,504,Terrassa,Barakaldo
4799,2,1,504,Betis,Granada
4800,0,1,504,Ferrol,Valladolid
4801,4,1,504,Castellon,Real Madrid B
4802,1,0,504,Cadiz,Almeria (A.D.)
4803,1,0,505,Burgos,Malaga (C.D.)
4804,2,1,505,Sporting Gijon,Sevilla
4805,2,3,505,Hercules,At. Madrid
4806,1,0,505,Real Sociedad,Las Palmas
4807,2,1,505,Salamanca,Ath. Bilbao
4808,3,1,505,Real Madrid,Valencia
4809,1,2,505,Betis,Rayo Vallecano
4810,2,2,505,Zaragoza,Barcelona
4811,5,2,505,Espanyol,Almeria (A.D.)
4812,1,2,506,Malaga (C.D.),Espanyol
4813,6,1,506,Sevilla,Burgos
4814,1,3,506,At. Madrid,Sporting Gijon
4815,2,1,506,Las Palmas,Hercules
4816,0,1,506,Ath. Bilbao,Real Sociedad
4817,2,2,506,Valencia,Salamanca
4818,1,2,506,Rayo Vallecano,Real Madrid
4819,5,0,506,Barcelona,Betis
4820,1,0,506,Almeria (A.D.),Zaragoza
4821,2,1,507,Malaga (C.D.),Sevilla
4822,1,1,507,Burgos,At. Madrid
4823,4,1,507,Sporting Gijon,Las Palmas
4824,2,1,507,Hercules,Ath. Bilbao
4825,0,0,507,Real Sociedad,Valencia
4826,3,0,507,Salamanca,Rayo Vallecano
4827,3,2,507,Real Madrid,Barcelona
4828,0,0,507,Betis,Almeria (A.D.)
4829,2,0,507,Espanyol,Zaragoza
4830,2,1,508,Sevilla,Espanyol
4831,0,0,508,At. Madrid,Malaga (C.D.)
4832,2,1,508,Las Palmas,Burgos
4833,2,3,508,Ath. Bilbao,Sporting Gijon
4834,0,0,508,Valencia,Hercules
4835,1,1,508,Rayo Vallecano,Real Sociedad
4836,0,0,508,Barcelona,Salamanca
4837,1,1,508,Almeria (A.D.),Real Madrid
4838,5,1,508,Zaragoza,Betis
4839,2,2,509,Sevilla,At. Madrid
4840,1,0,509,Malaga (C.D.),Las Palmas
4841,1,1,509,Burgos,Ath. Bilbao
4842,4,2,509,Sporting Gijon,Valencia
4843,2,2,509,Hercules,Rayo Vallecano
4844,4,3,509,Real Sociedad,Barcelona
4845,2,1,509,Salamanca,Almeria (A.D.)
4846,3,2,509,Real Madrid,Zaragoza
4847,0,0,509,Espanyol,Betis
4848,1,1,510,At. Madrid,Espanyol
4849,2,0,510,Las Palmas,Sevilla
4850,3,1,510,Ath. Bilbao,Malaga (C.D.)
4851,3,1,510,Valencia,Burgos
4852,1,2,510,Rayo Vallecano,Sporting Gijon
4853,2,0,510,Barcelona,Hercules
4854,0,0,510,Almeria (A.D.),Real Sociedad
4855,1,2,510,Zaragoza,Salamanca
4856,2,3,510,Betis,Real Madrid
4857,0,0,511,At. Madrid,Las Palmas
4858,3,1,511,Sevilla,Ath. Bilbao
4859,2,1,511,Malaga (C.D.),Valencia
4860,1,1,511,Burgos,Rayo Vallecano
4861,4,1,511,Sporting Gijon,Barcelona
4862,4,0,511,Hercules,Almeria (A.D.)
4863,2,1,511,Real Sociedad,Zaragoza
4864,3,0,511,Salamanca,Betis
4865,0,0,511,Espanyol,Real Madrid
4866,1,0,512,Las Palmas,Espanyol
4867,2,1,512,Ath. Bilbao,At. Madrid
4868,2,1,512,Valencia,Sevilla
4869,5,1,512,Rayo Vallecano,Malaga (C.D.)
4870,1,0,512,Barcelona,Burgos
4871,0,0,512,Almeria (A.D.),Sporting Gijon
4872,1,0,512,Zaragoza,Hercules
4873,1,1,512,Betis,Real Sociedad
4874,2,0,512,Real Madrid,Salamanca
4875,1,1,513,Las Palmas,Ath. Bilbao
4876,0,1,513,At. Madrid,Valencia
4877,1,1,513,Sevilla,Rayo Vallecano
4878,0,0,513,Malaga (C.D.),Barcelona
4879,2,1,513,Burgos,Almeria (A.D.)
4880,1,4,513,Sporting Gijon,Zaragoza
4881,1,1,513,Hercules,Betis
4882,4,0,513,Real Sociedad,Real Madrid
4883,1,1,513,Espanyol,Salamanca
4884,2,0,514,Ath. Bilbao,Espanyol
4885,4,0,514,Valencia,Las Palmas
4886,4,1,514,Rayo Vallecano,At. Madrid
4887,0,0,514,Barcelona,Sevilla
4888,3,2,514,Almeria (A.D.),Malaga (C.D.)
4889,5,0,514,Zaragoza,Burgos
4890,1,0,514,Betis,Sporting Gijon
4891,5,0,514,Real Madrid,Hercules
4892,0,1,514,Salamanca,Real Sociedad
4893,4,0,515,Ath. Bilbao,Valencia
4894,3,0,515,Las Palmas,Rayo Vallecano
4895,2,1,515,At. Madrid,Barcelona
4896,3,1,515,Sevilla,Almeria (A.D.)
4897,1,1,515,Malaga (C.D.),Zaragoza
4898,1,1,515,Burgos,Betis
4899,1,1,515,Sporting Gijon,Real Madrid
4900,4,0,515,Hercules,Salamanca
4901,1,2,515,Espanyol,Real Sociedad
4902,5,1,516,Valencia,Espanyol
4903,2,1,516,Rayo Vallecano,Ath. Bilbao
4904,1,0,516,Barcelona,Las Palmas
4905,2,1,516,Almeria (A.D.),At. Madrid
4906,1,0,516,Zaragoza,Sevilla
4907,2,1,516,Betis,Malaga (C.D.)
4908,2,1,516,Real Madrid,Burgos
4909,0,1,516,Salamanca,Sporting Gijon
4910,1,1,516,Real Sociedad,Hercules
4911,2,1,517,Valencia,Rayo Vallecano
4912,2,1,517,Ath. Bilbao,Barcelona
4913,3,2,517,Las Palmas,Almeria (A.D.)
4914,3,0,517,At. Madrid,Zaragoza
4915,2,1,517,Sevilla,Betis
4916,1,4,517,Malaga (C.D.),Real Madrid
4917,2,0,517,Burgos,Salamanca
4918,0,1,517,Sporting Gijon,Real Sociedad
4919,0,0,517,Espanyol,Hercules
4920,2,2,518,Rayo Vallecano,Espanyol
4921,2,1,518,Barcelona,Valencia
4922,4,2,518,Almeria (A.D.),Ath. Bilbao
4923,4,0,518,Zaragoza,Las Palmas
4924,0,0,518,Betis,At. Madrid
4925,2,0,518,Real Madrid,Sevilla
4926,3,0,518,Salamanca,Malaga (C.D.)
4927,2,2,518,Real Sociedad,Burgos
4928,1,1,518,Hercules,Sporting Gijon
4929,0,0,519,Rayo Vallecano,Barcelona
4930,1,1,519,Valencia,Almeria (A.D.)
4931,3,1,519,Ath. Bilbao,Zaragoza
4932,1,0,519,Las Palmas,Betis
4933,1,1,519,At. Madrid,Real Madrid
4934,2,0,519,Sevilla,Salamanca
4935,0,0,519,Malaga (C.D.),Real Sociedad
4936,1,1,519,Burgos,Hercules
4937,1,0,519,Espanyol,Sporting Gijon
4938,2,0,520,Espanyol,Barcelona
4939,3,3,520,Almeria (A.D.),Rayo Vallecano
4940,1,1,520,Zaragoza,Valencia
4941,0,0,520,Betis,Ath. Bilbao
4942,3,1,520,Real Madrid,Las Palmas
4943,1,1,520,Salamanca,At. Madrid
4944,2,0,520,Real Sociedad,Sevilla
4945,1,0,520,Hercules,Malaga (C.D.)
4946,2,0,520,Sporting Gijon,Burgos
4947,2,0,521,Barcelona,Almeria (A.D.)
4948,0,1,521,Rayo Vallecano,Zaragoza
4949,2,2,521,Valencia,Betis
4950,3,0,521,Ath. Bilbao,Real Madrid
4951,1,0,521,Las Palmas,Salamanca
4952,1,1,521,At. Madrid,Real Sociedad
4953,2,1,521,Sevilla,Hercules
4954,0,3,521,Malaga (C.D.),Sporting Gijon
4955,0,0,521,Burgos,Espanyol
4956,3,1,522,Malaga (C.D.),Burgos
4957,1,0,522,Sevilla,Sporting Gijon
4958,2,1,522,At. Madrid,Hercules
4959,2,2,522,Las Palmas,Real Sociedad
4960,2,0,522,Ath. Bilbao,Salamanca
4961,2,0,522,Valencia,Real Madrid
4962,0,1,522,Rayo Vallecano,Betis
4963,2,0,522,Barcelona,Zaragoza
4964,1,1,522,Almeria (A.D.),Espanyol
4965,1,1,523,Espanyol,Malaga (C.D.)
4966,1,0,523,Burgos,Sevilla
4967,0,0,523,Sporting Gijon,At. Madrid
4968,1,0,523,Hercules,Las Palmas
4969,4,0,523,Real Sociedad,Ath. Bilbao
4970,1,1,523,Salamanca,Valencia
4971,7,0,523,Real Madrid,Rayo Vallecano
4972,2,1,523,Betis,Barcelona
4973,0,0,523,Zaragoza,Almeria (A.D.)
4974,3,1,524,Sevilla,Malaga (C.D.)
4975,1,0,524,At. Madrid,Burgos
4976,4,2,524,Las Palmas,Sporting Gijon
4977,2,1,524,Ath. Bilbao,Hercules
4978,0,0,524,Valencia,Real Sociedad
4979,1,2,524,Rayo Vallecano,Salamanca
4980,0,2,524,Barcelona,Real Madrid
4981,1,1,524,Almeria (A.D.),Betis
4982,1,1,524,Zaragoza,Espanyol
4983,1,0,525,Espanyol,Sevilla
4984,1,0,525,Malaga (C.D.),At. Madrid
4985,2,2,525,Burgos,Las Palmas
4986,2,0,525,Sporting Gijon,Ath. Bilbao
4987,1,1,525,Hercules,Valencia
4988,4,0,525,Real Sociedad,Rayo Vallecano
4989,1,1,525,Salamanca,Barcelona
4990,4,1,525,Real Madrid,Almeria (A.D.)
4991,1,0,525,Betis,Zaragoza
4992,3,2,526,At. Madrid,Sevilla
4993,1,1,526,Las Palmas,Malaga (C.D.)
4994,1,0,526,Ath. Bilbao,Burgos
4995,3,1,526,Valencia,Sporting Gijon
4996,2,1,526,Rayo Vallecano,Hercules
4997,0,0,526,Barcelona,Real Sociedad
4998,2,0,526,Almeria (A.D.),Salamanca
4999,0,1,526,Zaragoza,Real Madrid
5000,2,0,526,Betis,Espanyol
5001,0,1,527,Espanyol,At. Madrid
5002,0,1,527,Sevilla,Las Palmas
5003,1,0,527,Malaga (C.D.),Ath. Bilbao
5004,1,1,527,Burgos,Valencia
5005,1,0,527,Sporting Gijon,Rayo Vallecano
5006,1,1,527,Hercules,Barcelona
5007,1,0,527,Real Sociedad,Almeria (A.D.)
5008,0,1,527,Salamanca,Zaragoza
5009,1,1,527,Real Madrid,Betis
5010,4,2,528,Las Palmas,At. Madrid
5011,4,3,528,Ath. Bilbao,Sevilla
5012,3,1,528,Valencia,Malaga (C.D.)
5013,5,2,528,Rayo Vallecano,Burgos
5014,0,0,528,Barcelona,Sporting Gijon
5015,2,0,528,Almeria (A.D.),Hercules
5016,0,2,528,Zaragoza,Real Sociedad
5017,2,0,528,Betis,Salamanca
5018,2,0,528,Real Madrid,Espanyol
5019,0,1,529,Espanyol,Las Palmas
5020,0,1,529,At. Madrid,Ath. Bilbao
5021,2,1,529,Sevilla,Valencia
5022,1,3,529,Malaga (C.D.),Rayo Vallecano
5023,0,0,529,Burgos,Barcelona
5024,1,0,529,Sporting Gijon,Almeria (A.D.)
5025,3,1,529,Hercules,Zaragoza
5026,0,0,529,Real Sociedad,Betis
5027,1,1,529,Salamanca,Real Madrid
5028,3,0,530,Ath. Bilbao,Las Palmas
5029,2,1,530,Valencia,At. Madrid
5030,1,1,530,Rayo Vallecano,Sevilla
5031,3,0,530,Barcelona,Malaga (C.D.)
5032,2,0,530,Almeria (A.D.),Burgos
5033,1,0,530,Zaragoza,Sporting Gijon
5034,2,0,530,Betis,Hercules
5035,2,2,530,Real Madrid,Real Sociedad
5036,2,0,530,Salamanca,Espanyol
5037,0,0,531,Espanyol,Ath. Bilbao
5038,2,1,531,Las Palmas,Valencia
5039,2,1,531,At. Madrid,Rayo Vallecano
5040,3,1,531,Sevilla,Barcelona
5041,0,1,531,Malaga (C.D.),Almeria (A.D.)
5042,0,1,531,Burgos,Zaragoza
5043,3,1,531,Sporting Gijon,Betis
5044,0,0,531,Hercules,Real Madrid
5045,1,0,531,Real Sociedad,Salamanca
5046,2,0,532,Valencia,Ath. Bilbao
5047,1,0,532,Rayo Vallecano,Las Palmas
5048,1,0,532,Barcelona,At. Madrid
5049,2,2,532,Almeria (A.D.),Sevilla
5050,3,1,532,Zaragoza,Malaga (C.D.)
5051,3,1,532,Betis,Burgos
5052,1,0,532,Real Madrid,Sporting Gijon
5053,2,1,532,Salamanca,Hercules
5054,1,0,532,Real Sociedad,Espanyol
5055,1,1,533,Espanyol,Valencia
5056,4,1,533,Ath. Bilbao,Rayo Vallecano
5057,0,1,533,Las Palmas,Barcelona
5058,4,1,533,At. Madrid,Almeria (A.D.)
5059,2,1,533,Sevilla,Zaragoza
5060,1,0,533,Malaga (C.D.),Betis
5061,1,2,533,Burgos,Real Madrid
5062,0,0,533,Sporting Gijon,Salamanca
5063,0,0,533,Hercules,Real Sociedad
5064,1,0,534,Rayo Vallecano,Valencia
5065,1,0,534,Barcelona,Ath. Bilbao
5066,3,0,534,Almeria (A.D.),Las Palmas
5067,0,0,534,Zaragoza,At. Madrid
5068,4,0,534,Betis,Sevilla
5069,2,1,534,Real Madrid,Malaga (C.D.)
5070,1,3,534,Salamanca,Burgos
5071,4,1,534,Real Sociedad,Sporting Gijon
5072,0,1,534,Hercules,Espanyol
5073,1,0,535,Espanyol,Rayo Vallecano
5074,1,1,535,Valencia,Barcelona
5075,3,0,535,Ath. Bilbao,Almeria (A.D.)
5076,0,0,535,Las Palmas,Zaragoza
5077,3,1,535,At. Madrid,Betis
5078,1,1,535,Sevilla,Real Madrid
5079,0,3,535,Malaga (C.D.),Salamanca
5080,1,3,535,Burgos,Real Sociedad
5081,0,0,535,Sporting Gijon,Hercules
5082,2,1,536,Barcelona,Rayo Vallecano
5083,1,0,536,Almeria (A.D.),Valencia
5084,1,0,536,Zaragoza,Ath. Bilbao
5085,3,0,536,Betis,Las Palmas
5086,4,0,536,Real Madrid,At. Madrid
5087,2,1,536,Salamanca,Sevilla
5088,3,1,536,Real Sociedad,Malaga (C.D.)
5089,3,0,536,Hercules,Burgos
5090,2,0,536,Sporting Gijon,Espanyol
5091,3,1,537,Barcelona,Espanyol
5092,1,2,537,Rayo Vallecano,Almeria (A.D.)
5093,3,0,537,Valencia,Zaragoza
5094,2,2,537,Ath. Bilbao,Betis
5095,1,2,537,Las Palmas,Real Madrid
5096,0,1,537,At. Madrid,Salamanca
5097,2,1,537,Sevilla,Real Sociedad
5098,0,2,537,Malaga (C.D.),Hercules
5099,0,3,537,Burgos,Sporting Gijon
5100,1,1,538,Almeria (A.D.),Barcelona
5101,3,2,538,Zaragoza,Rayo Vallecano
5102,3,0,538,Betis,Valencia
5103,3,1,538,Real Madrid,Ath. Bilbao
5104,2,0,538,Salamanca,Las Palmas
5105,2,0,538,Real Sociedad,At. Madrid
5106,0,1,538,Hercules,Sevilla
5107,0,1,538,Sporting Gijon,Malaga (C.D.)
5108,1,0,538,Espanyol,Burgos
5109,3,0,539,Rec. Huelva,Gimn. Tarragona
5110,3,1,539,Sabadell,Dptivo. Coruna
5111,2,1,539,Getafe,Real Madrid B
5112,2,1,539,Levante,Osasuna
5113,1,1,539,Murcia,Cadiz
5114,1,0,539,Castellon,Elche
5115,2,0,539,Alaves,Oviedo
5116,1,1,539,Celta,Rac. Santander
5117,3,0,539,Granada,Valladolid
5118,1,1,539,Palencia,Algeciras
5119,2,2,540,Gimn. Tarragona,Palencia
5120,0,1,540,Dptivo. Coruna,Rec. Huelva
5121,2,0,540,Real Madrid B,Sabadell
5122,2,2,540,Osasuna,Getafe
5123,4,0,540,Cadiz,Levante
5124,0,0,540,Elche,Murcia
5125,1,1,540,Oviedo,Castellon
5126,0,2,540,Rac. Santander,Alaves
5127,2,0,540,Valladolid,Celta
5128,2,1,540,Algeciras,Granada
5129,3,2,541,Gimn. Tarragona,Dptivo. Coruna
5130,1,1,541,Rec. Huelva,Real Madrid B
5131,2,0,541,Sabadell,Osasuna
5132,3,2,541,Getafe,Cadiz
5133,3,1,541,Levante,Elche
5134,4,0,541,Murcia,Oviedo
5135,2,0,541,Castellon,Rac. Santander
5136,0,5,541,Alaves,Valladolid
5137,1,0,541,Celta,Algeciras
5138,1,0,541,Palencia,Granada
5139,3,0,542,Dptivo. Coruna,Palencia
5140,1,1,542,Real Madrid B,Gimn. Tarragona
5141,6,0,542,Osasuna,Rec. Huelva
5142,0,0,542,Cadiz,Sabadell
5143,0,0,542,Elche,Getafe
5144,1,0,542,Oviedo,Levante
5145,2,2,542,Rac. Santander,Murcia
5146,1,1,542,Valladolid,Castellon
5147,0,0,542,Algeciras,Alaves
5148,2,0,542,Granada,Celta
5149,1,2,543,Dptivo. Coruna,Real Madrid B
5150,0,1,543,Gimn. Tarragona,Osasuna
5151,0,0,543,Rec. Huelva,Cadiz
5152,0,0,543,Sabadell,Elche
5153,1,1,543,Getafe,Oviedo
5154,1,1,543,Levante,Rac. Santander
5155,0,0,543,Murcia,Valladolid
5156,2,0,543,Castellon,Algeciras
5157,2,0,543,Alaves,Granada
5158,4,2,543,Palencia,Celta
5159,1,0,544,Real Madrid B,Palencia
5160,4,2,544,Osasuna,Dptivo. Coruna
5161,4,1,544,Cadiz,Gimn. Tarragona
5162,2,1,544,Elche,Rec. Huelva
5163,2,0,544,Oviedo,Sabadell
5164,1,0,544,Rac. Santander,Getafe
5165,1,1,544,Valladolid,Levante
5166,2,0,544,Algeciras,Murcia
5167,4,2,544,Granada,Castellon
5168,2,2,544,Celta,Alaves
5169,3,1,545,Real Madrid B,Osasuna
5170,1,0,545,Dptivo. Coruna,Cadiz
5171,0,0,545,Gimn. Tarragona,Elche
5172,0,0,545,Rec. Huelva,Oviedo
5173,1,0,545,Sabadell,Rac. Santander
5174,1,1,545,Getafe,Valladolid
5175,1,2,545,Levante,Algeciras
5176,3,0,545,Murcia,Granada
5177,1,0,545,Castellon,Celta
5178,0,1,545,Palencia,Alaves
5179,5,1,546,Osasuna,Palencia
5180,1,0,546,Cadiz,Real Madrid B
5181,3,0,546,Elche,Dptivo. Coruna
5182,3,1,546,Oviedo,Gimn. Tarragona
5183,0,1,546,Rac. Santander,Rec. Huelva
5184,2,0,546,Valladolid,Sabadell
5185,1,1,546,Algeciras,Getafe
5186,5,1,546,Granada,Levante
5187,0,0,546,Celta,Murcia
5188,2,0,546,Alaves,Castellon
5189,4,2,547,Osasuna,Cadiz
5190,1,1,547,Real Madrid B,Elche
5191,1,0,547,Dptivo. Coruna,Oviedo
5192,0,0,547,Gimn. Tarragona,Rac. Santander
5193,0,1,547,Rec. Huelva,Valladolid
5194,2,1,547,Sabadell,Algeciras
5195,0,1,547,Getafe,Granada
5196,0,0,547,Levante,Celta
5197,2,1,547,Murcia,Alaves
5198,0,0,547,Palencia,Castellon
5199,1,0,548,Cadiz,Palencia
5200,2,2,548,Elche,Osasuna
5201,1,0,548,Oviedo,Real Madrid B
5202,2,0,548,Rac. Santander,Dptivo. Coruna
5203,5,1,548,Valladolid,Gimn. Tarragona
5204,1,0,548,Algeciras,Rec. Huelva
5205,3,2,548,Granada,Sabadell
5206,4,0,548,Celta,Getafe
5207,2,1,548,Alaves,Levante
5208,0,0,548,Castellon,Murcia
5209,4,2,549,Cadiz,Elche
5210,4,2,549,Osasuna,Oviedo
5211,0,0,549,Real Madrid B,Rac. Santander
5212,2,1,549,Dptivo. Coruna,Valladolid
5213,1,0,549,Gimn. Tarragona,Algeciras
5214,0,0,549,Rec. Huelva,Granada
5215,0,0,549,Sabadell,Celta
5216,2,1,549,Getafe,Alaves
5217,1,2,549,Levante,Castellon
5218,1,1,549,Palencia,Murcia
5219,4,0,550,Elche,Palencia
5220,3,0,550,Oviedo,Cadiz
5221,3,0,550,Rac. Santander,Osasuna
5222,1,3,550,Valladolid,Real Madrid B
5223,1,3,550,Algeciras,Dptivo. Coruna
5224,1,0,550,Granada,Gimn. Tarragona
5225,2,1,550,Celta,Rec. Huelva
5226,1,0,550,Alaves,Sabadell
5227,3,2,550,Castellon,Getafe
5228,4,1,550,Murcia,Levante
5229,2,1,551,Elche,Oviedo
5230,2,2,551,Cadiz,Rac. Santander
5231,4,2,551,Osasuna,Valladolid
5232,4,1,551,Real Madrid B,Algeciras
5233,1,0,551,Dptivo. Coruna,Granada
5234,2,0,551,Gimn. Tarragona,Celta
5235,3,0,551,Rec. Huelva,Alaves
5236,1,0,551,Sabadell,Castellon
5237,2,0,551,Getafe,Murcia
5238,3,0,551,Palencia,Levante
5239,1,0,552,Oviedo,Palencia
5240,0,1,552,Rac. Santander,Elche
5241,1,0,552,Valladolid,Cadiz
5242,1,0,552,Algeciras,Osasuna
5243,0,0,552,Granada,Real Madrid B
5244,2,0,552,Celta,Dptivo. Coruna
5245,3,1,552,Alaves,Gimn. Tarragona
